Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T01:00+01:00;2024-03-14T02:00+01:00;2024-03-14;01:00;02:00;Totalt;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T02:00+01:00;2024-03-14T03:00+01:00;2024-03-14;02:00;03:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T02:00+01:00;2024-03-14T03:00+01:00;2024-03-14;02:00;03:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T02:00+01:00;2024-03-14T03:00+01:00;2024-03-14;02:00;03:00;Totalt i retning Bygdøy;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T02:00+01:00;2024-03-14T03:00+01:00;2024-03-14;02:00;03:00;Totalt i retning Vika;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T02:00+01:00;2024-03-14T03:00+01:00;2024-03-14;02:00;03:00;Totalt;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T03:00+01:00;2024-03-14T04:00+01:00;2024-03-14;03:00;04:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T03:00+01:00;2024-03-14T04:00+01:00;2024-03-14;03:00;04:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T03:00+01:00;2024-03-14T04:00+01:00;2024-03-14;03:00;04:00;Totalt i retning Bygdøy;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T03:00+01:00;2024-03-14T04:00+01:00;2024-03-14;03:00;04:00;Totalt i retning Vika;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T03:00+01:00;2024-03-14T04:00+01:00;2024-03-14;03:00;04:00;Totalt;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T04:00+01:00;2024-03-14T05:00+01:00;2024-03-14;04:00;05:00;1;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T04:00+01:00;2024-03-14T05:00+01:00;2024-03-14;04:00;05:00;2;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T04:00+01:00;2024-03-14T05:00+01:00;2024-03-14;04:00;05:00;Totalt i retning Bygdøy;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T04:00+01:00;2024-03-14T05:00+01:00;2024-03-14;04:00;05:00;Totalt i retning Vika;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T04:00+01:00;2024-03-14T05:00+01:00;2024-03-14;04:00;05:00;Totalt;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T05:00+01:00;2024-03-14T06:00+01:00;2024-03-14;05:00;06:00;1;9;100,0;1;1;0;9;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T05:00+01:00;2024-03-14T06:00+01:00;2024-03-14;05:00;06:00;2;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T05:00+01:00;2024-03-14T06:00+01:00;2024-03-14;05:00;06:00;Totalt i retning Bygdøy;9;100,0;1;1;0;9;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T05:00+01:00;2024-03-14T06:00+01:00;2024-03-14;05:00;06:00;Totalt i retning Vika;4;100,0;1;1;0;4;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T05:00+01:00;2024-03-14T06:00+01:00;2024-03-14;05:00;06:00;Totalt;13;100,0;1;1;0;13;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T06:00+01:00;2024-03-14T07:00+01:00;2024-03-14;06:00;07:00;1;39;100,0;1;1;0;39;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T06:00+01:00;2024-03-14T07:00+01:00;2024-03-14;06:00;07:00;2;20;100,0;1;1;0;20;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T06:00+01:00;2024-03-14T07:00+01:00;2024-03-14;06:00;07:00;Totalt i retning Bygdøy;39;100,0;1;1;0;39;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T06:00+01:00;2024-03-14T07:00+01:00;2024-03-14;06:00;07:00;Totalt i retning Vika;20;100,0;1;1;0;20;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T06:00+01:00;2024-03-14T07:00+01:00;2024-03-14;06:00;07:00;Totalt;59;100,0;1;1;0;59;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T07:00+01:00;2024-03-14T08:00+01:00;2024-03-14;07:00;08:00;1;116;100,0;1;1;0;116;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T07:00+01:00;2024-03-14T08:00+01:00;2024-03-14;07:00;08:00;2;99;100,0;1;1;0;99;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T07:00+01:00;2024-03-14T08:00+01:00;2024-03-14;07:00;08:00;Totalt i retning Bygdøy;116;100,0;1;1;0;116;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T07:00+01:00;2024-03-14T08:00+01:00;2024-03-14;07:00;08:00;Totalt i retning Vika;99;100,0;1;1;0;99;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T07:00+01:00;2024-03-14T08:00+01:00;2024-03-14;07:00;08:00;Totalt;215;100,0;1;1;0;215;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T08:00+01:00;2024-03-14T09:00+01:00;2024-03-14;08:00;09:00;1;224;100,0;1;1;0;224;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T08:00+01:00;2024-03-14T09:00+01:00;2024-03-14;08:00;09:00;2;94;100,0;1;1;0;94;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T08:00+01:00;2024-03-14T09:00+01:00;2024-03-14;08:00;09:00;Totalt i retning Bygdøy;224;100,0;1;1;0;224;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T08:00+01:00;2024-03-14T09:00+01:00;2024-03-14;08:00;09:00;Totalt i retning Vika;94;100,0;1;1;0;94;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T08:00+01:00;2024-03-14T09:00+01:00;2024-03-14;08:00;09:00;Totalt;318;100,0;1;1;0;318;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T09:00+01:00;2024-03-14T10:00+01:00;2024-03-14;09:00;10:00;1;50;100,0;1;1;0;50;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T09:00+01:00;2024-03-14T10:00+01:00;2024-03-14;09:00;10:00;2;29;100,0;1;1;0;29;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T09:00+01:00;2024-03-14T10:00+01:00;2024-03-14;09:00;10:00;Totalt i retning Bygdøy;50;100,0;1;1;0;50;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T09:00+01:00;2024-03-14T10:00+01:00;2024-03-14;09:00;10:00;Totalt i retning Vika;29;100,0;1;1;0;29;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T09:00+01:00;2024-03-14T10:00+01:00;2024-03-14;09:00;10:00;Totalt;79;100,0;1;1;0;79;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T10:00+01:00;2024-03-14T11:00+01:00;2024-03-14;10:00;11:00;1;23;100,0;1;1;0;23;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T10:00+01:00;2024-03-14T11:00+01:00;2024-03-14;10:00;11:00;2;16;100,0;1;1;0;16;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T10:00+01:00;2024-03-14T11:00+01:00;2024-03-14;10:00;11:00;Totalt i retning Bygdøy;23;100,0;1;1;0;23;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T10:00+01:00;2024-03-14T11:00+01:00;2024-03-14;10:00;11:00;Totalt i retning Vika;16;100,0;1;1;0;16;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T10:00+01:00;2024-03-14T11:00+01:00;2024-03-14;10:00;11:00;Totalt;39;100,0;1;1;0;39;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T11:00+01:00;2024-03-14T12:00+01:00;2024-03-14;11:00;12:00;1;27;100,0;1;1;0;27;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T11:00+01:00;2024-03-14T12:00+01:00;2024-03-14;11:00;12:00;2;17;100,0;1;1;0;17;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T11:00+01:00;2024-03-14T12:00+01:00;2024-03-14;11:00;12:00;Totalt i retning Bygdøy;27;100,0;1;1;0;27;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T11:00+01:00;2024-03-14T12:00+01:00;2024-03-14;11:00;12:00;Totalt i retning Vika;17;100,0;1;1;0;17;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T11:00+01:00;2024-03-14T12:00+01:00;2024-03-14;11:00;12:00;Totalt;44;100,0;1;1;0;44;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T12:00+01:00;2024-03-14T13:00+01:00;2024-03-14;12:00;13:00;1;42;100,0;1;1;0;42;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T12:00+01:00;2024-03-14T13:00+01:00;2024-03-14;12:00;13:00;2;15;100,0;1;1;0;15;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T12:00+01:00;2024-03-14T13:00+01:00;2024-03-14;12:00;13:00;Totalt i retning Bygdøy;42;100,0;1;1;0;42;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T12:00+01:00;2024-03-14T13:00+01:00;2024-03-14;12:00;13:00;Totalt i retning Vika;15;100,0;1;1;0;15;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T12:00+01:00;2024-03-14T13:00+01:00;2024-03-14;12:00;13:00;Totalt;57;100,0;1;1;0;57;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T13:00+01:00;2024-03-14T14:00+01:00;2024-03-14;13:00;14:00;1;21;100,0;1;1;0;21;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T13:00+01:00;2024-03-14T14:00+01:00;2024-03-14;13:00;14:00;2;32;100,0;1;1;0;32;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T13:00+01:00;2024-03-14T14:00+01:00;2024-03-14;13:00;14:00;Totalt i retning Bygdøy;21;100,0;1;1;0;21;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T13:00+01:00;2024-03-14T14:00+01:00;2024-03-14;13:00;14:00;Totalt i retning Vika;32;100,0;1;1;0;32;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T13:00+01:00;2024-03-14T14:00+01:00;2024-03-14;13:00;14:00;Totalt;53;100,0;1;1;0;53;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T14:00+01:00;2024-03-14T15:00+01:00;2024-03-14;14:00;15:00;1;51;100,0;1;1;0;51;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T14:00+01:00;2024-03-14T15:00+01:00;2024-03-14;14:00;15:00;2;43;100,0;1;1;0;43;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T14:00+01:00;2024-03-14T15:00+01:00;2024-03-14;14:00;15:00;Totalt i retning Bygdøy;51;100,0;1;1;0;51;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T14:00+01:00;2024-03-14T15:00+01:00;2024-03-14;14:00;15:00;Totalt i retning Vika;43;100,0;1;1;0;43;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T14:00+01:00;2024-03-14T15:00+01:00;2024-03-14;14:00;15:00;Totalt;94;100,0;1;1;0;94;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T15:00+01:00;2024-03-14T16:00+01:00;2024-03-14;15:00;16:00;1;76;100,0;1;1;0;76;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T15:00+01:00;2024-03-14T16:00+01:00;2024-03-14;15:00;16:00;2;119;100,0;1;1;0;119;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T15:00+01:00;2024-03-14T16:00+01:00;2024-03-14;15:00;16:00;Totalt i retning Bygdøy;76;100,0;1;1;0;76;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T15:00+01:00;2024-03-14T16:00+01:00;2024-03-14;15:00;16:00;Totalt i retning Vika;119;100,0;1;1;0;119;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T15:00+01:00;2024-03-14T16:00+01:00;2024-03-14;15:00;16:00;Totalt;195;100,0;1;1;0;195;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T16:00+01:00;2024-03-14T17:00+01:00;2024-03-14;16:00;17:00;1;135;100,0;1;1;0;135;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T16:00+01:00;2024-03-14T17:00+01:00;2024-03-14;16:00;17:00;2;172;100,0;1;1;0;172;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T16:00+01:00;2024-03-14T17:00+01:00;2024-03-14;16:00;17:00;Totalt i retning Bygdøy;135;100,0;1;1;0;135;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T16:00+01:00;2024-03-14T17:00+01:00;2024-03-14;16:00;17:00;Totalt i retning Vika;172;100,0;1;1;0;172;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T16:00+01:00;2024-03-14T17:00+01:00;2024-03-14;16:00;17:00;Totalt;307;100,0;1;1;0;307;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T17:00+01:00;2024-03-14T18:00+01:00;2024-03-14;17:00;18:00;1;84;100,0;1;1;0;84;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T17:00+01:00;2024-03-14T18:00+01:00;2024-03-14;17:00;18:00;2;128;100,0;1;1;0;128;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T17:00+01:00;2024-03-14T18:00+01:00;2024-03-14;17:00;18:00;Totalt i retning Bygdøy;84;100,0;1;1;0;84;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T17:00+01:00;2024-03-14T18:00+01:00;2024-03-14;17:00;18:00;Totalt i retning Vika;128;100,0;1;1;0;128;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T17:00+01:00;2024-03-14T18:00+01:00;2024-03-14;17:00;18:00;Totalt;212;100,0;1;1;0;212;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T18:00+01:00;2024-03-14T19:00+01:00;2024-03-14;18:00;19:00;1;30;100,0;1;1;0;30;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T18:00+01:00;2024-03-14T19:00+01:00;2024-03-14;18:00;19:00;2;44;100,0;1;1;0;44;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T18:00+01:00;2024-03-14T19:00+01:00;2024-03-14;18:00;19:00;Totalt i retning Bygdøy;30;100,0;1;1;0;30;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T18:00+01:00;2024-03-14T19:00+01:00;2024-03-14;18:00;19:00;Totalt i retning Vika;44;100,0;1;1;0;44;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T18:00+01:00;2024-03-14T19:00+01:00;2024-03-14;18:00;19:00;Totalt;74;100,0;1;1;0;74;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T19:00+01:00;2024-03-14T20:00+01:00;2024-03-14;19:00;20:00;1;16;100,0;1;1;0;16;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T19:00+01:00;2024-03-14T20:00+01:00;2024-03-14;19:00;20:00;2;23;100,0;1;1;0;23;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T19:00+01:00;2024-03-14T20:00+01:00;2024-03-14;19:00;20:00;Totalt i retning Bygdøy;16;100,0;1;1;0;16;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T19:00+01:00;2024-03-14T20:00+01:00;2024-03-14;19:00;20:00;Totalt i retning Vika;23;100,0;1;1;0;23;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T19:00+01:00;2024-03-14T20:00+01:00;2024-03-14;19:00;20:00;Totalt;39;100,0;1;1;0;39;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T20:00+01:00;2024-03-14T21:00+01:00;2024-03-14;20:00;21:00;1;10;100,0;1;1;0;10;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T20:00+01:00;2024-03-14T21:00+01:00;2024-03-14;20:00;21:00;2;18;100,0;1;1;0;18;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T20:00+01:00;2024-03-14T21:00+01:00;2024-03-14;20:00;21:00;Totalt i retning Bygdøy;10;100,0;1;1;0;10;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T20:00+01:00;2024-03-14T21:00+01:00;2024-03-14;20:00;21:00;Totalt i retning Vika;18;100,0;1;1;0;18;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T20:00+01:00;2024-03-14T21:00+01:00;2024-03-14;20:00;21:00;Totalt;28;100,0;1;1;0;28;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T21:00+01:00;2024-03-14T22:00+01:00;2024-03-14;21:00;22:00;1;5;100,0;1;1;0;5;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T21:00+01:00;2024-03-14T22:00+01:00;2024-03-14;21:00;22:00;2;12;100,0;1;1;0;12;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T21:00+01:00;2024-03-14T22:00+01:00;2024-03-14;21:00;22:00;Totalt i retning Bygdøy;5;100,0;1;1;0;5;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T21:00+01:00;2024-03-14T22:00+01:00;2024-03-14;21:00;22:00;Totalt i retning Vika;12;100,0;1;1;0;12;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T21:00+01:00;2024-03-14T22:00+01:00;2024-03-14;21:00;22:00;Totalt;17;100,0;1;1;0;17;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T22:00+01:00;2024-03-14T23:00+01:00;2024-03-14;22:00;23:00;1;3;100,0;1;1;0;3;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T22:00+01:00;2024-03-14T23:00+01:00;2024-03-14;22:00;23:00;2;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T22:00+01:00;2024-03-14T23:00+01:00;2024-03-14;22:00;23:00;Totalt i retning Bygdøy;3;100,0;1;1;0;3;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T22:00+01:00;2024-03-14T23:00+01:00;2024-03-14;22:00;23:00;Totalt i retning Vika;6;100,0;1;1;0;6;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T22:00+01:00;2024-03-14T23:00+01:00;2024-03-14;22:00;23:00;Totalt;9;100,0;1;1;0;9;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T23:00+01:00;2024-03-15T00:00+01:00;2024-03-14;23:00;00:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T23:00+01:00;2024-03-15T00:00+01:00;2024-03-14;23:00;00:00;2;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T23:00+01:00;2024-03-15T00:00+01:00;2024-03-14;23:00;00:00;Totalt i retning Bygdøy;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T23:00+01:00;2024-03-15T00:00+01:00;2024-03-14;23:00;00:00;Totalt i retning Vika;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-14T23:00+01:00;2024-03-15T00:00+01:00;2024-03-14;23:00;00:00;Totalt;2;100,0;1;1;0;2;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-15T00:00+01:00;2024-03-15T01:00+01:00;2024-03-15;00:00;01:00;1;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-15T00:00+01:00;2024-03-15T01:00+01:00;2024-03-15;00:00;01:00;2;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-15T00:00+01:00;2024-03-15T01:00+01:00;2024-03-15;00:00;01:00;Totalt i retning Bygdøy;0;100,0;1;1;0;0;100,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-15T00:00+01:00;2024-03-15T01:00+01:00;2024-03-15;00:00;01:00;Totalt i retning Vika;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
70429B619257;Frognerstranda sykkel 03;EV18 S55D105 m3721;2024-03-15T00:00+01:00;2024-03-15T01:00+01:00;2024-03-15;00:00;01:00;Totalt;1;100,0;1;1;0;1;0,00;-;-;-;-;-;-;-;-
